1,378,0.28
1,379,0.36
1,380,0.47
1,381,0.33
1,382,0.28
1,383,0.45
1,384,0.38
1,385,0.47
1,386,0.38
1,387,0.25
1,388,0.48
1,389,0.40
1,390,0.41
1,391,0.41
1,392,0.36
1,393,0.37
1,394,0.49
1,395,0.34
1,396,0.46
1,397,0.43
1,398,0.29
1,399,0.36
1,400,0.41
2,1,0.47
2,2,0.47
2,3,0.42
2,4,0.47
2,5,0.36
2,6,0.33
2,7,0.37
2,8,0.26
2,9,0.28
2,10,0.46
2,11,0.27
2,12,0.36
2,13,0.28
2,14,0.44
2,15,0.46
2,16,0.36
2,17,0.45
2,18,0.32
2,19,0.41
2,20,0.31
2,21,0.27
2,22,0.35
2,23,0.29
2,24,0.36
2,25,0.29
2,26,0.33
2,27,0.30
2,28,0.37
2,29,0.42
2,30,0.49
2,31,0.25
2,32,0.48
2,33,0.31
2,34,0.35
2,35,0.46
2,36,0.44
2,37,0.37
2,38,0.44
2,39,0.48
2,40,0.27
2,41,0.41
2,42,0.30
2,43,0.45
2,44,0.33
2,45,0.27
2,46,0.49
2,47,0.47
2,48,0.50
2,49,0.47
2,50,0.27
2,51,0.26
2,52,0.40
2,53,0.28
2,54,0.35
2,55,0.29
2,56,0.43
2,57,0.49
2,58,0.29
2,59,0.40
2,60,0.35
2,61,0.41
2,62,0.29
2,63,0.43
2,64,0.38
2,65,0.36
2,66,0.48
2,67,0.25
2,68,0.45
2,69,0.29
2,70,0.48
2,71,0.46
2,72,0.31
2,73,0.38
2,74,0.40
2,75,0.38
2,76,0.26
2,77,0.33
2,78,0.43
2,79,0.27
2,80,0.43
2,81,0.41
2,82,0.46
2,83,0.35
2,84,0.46
2,85,0.47
2,86,0.44
2,87,0.36
2,88,0.35
2,89,0.46
2,90,0.38
2,91,0.35
2,92,0.43
2,93,0.49
2,94,0.29
2,95,0.47
2,96,0.48
2,97,0.40
2,98,0.26
2,99,0.33
2,100,0.44
2,101,0.46
2,102,0.35
2,103,0.43
2,104,0.38
2,105,0.45
2,106,0.35
2,107,0.43
2,108,0.30
2,109,0.29
2,110,0.36
2,111,0.50
2,112,0.26
2,113,0.47
2,114,0.42
2,115,0.38
2,116,0.26
2,117,0.26
2,118,0.31
2,119,0.27
2,120,0.32
2,121,0.32
2,122,0.44
2,123,0.48
2,124,0.27
2,125,0.35
2,126,0.33
2,127,0.45
2,128,0.38
2,129,0.32
2,130,0.36
2,131,0.30
2,132,0.44
2,133,0.27
2,134,0.45
2,135,0.40
2,136,0.30
2,137,0.30
2,138,0.26
2,139,0.34
2,140,0.34
2,141,0.29
2,142,0.42
2,143,0.38
2,144,0.48
2,145,0.29
2,146,0.29
2,147,0.35
2,148,0.27
2,149,0.28
2,150,0.26
2,151,0.41
2,152,0.40
2,153,0.39
2,154,0.37
2,155,0.37
2,156,0.28
2,157,0.48
2,158,0.28
2,159,0.46
2,160,0.26
2,161,0.30
2,162,0.29
2,163,0.43
2,164,0.35
2,165,0.39
2,166,0.40
2,167,0.50
2,168,0.25
2,169,0.31
2,170,0.43
2,171,0.26
2,172,0.32
2,173,0.50
2,174,0.41
2,175,0.42
2,176,0.25
2,177,0.37
2,178,0.36
2,179,0.39
2,180,0.42
2,181,0.34
2,182,0.44
2,183,0.28
2,184,0.41
2,185,0.42
2,186,0.47
2,187,0.40
2,188,0.27
2,189,0.36
2,190,0.49
2,191,0.39
2,192,0.32
2,193,0.50
2,194,0.27
2,195,0.37
2,196,0.48
2,197,0.48
2,198,0.27
2,199,0.48
2,200,0.35
2,201,0.39
2,202,0.38
2,203,0.45
2,204,0.37
2,205,0.38
2,206,0.40
2,207,0.35
2,208,0.40
2,209,0.47
2,210,0.33
2,211,0.34
2,212,0.42
2,213,0.48
2,214,0.27
2,215,0.26
2,216,0.28
2,217,0.26
2,218,0.33
2,219,0.38
2,220,0.47
2,221,0.49
2,222,0.38
2,223,0.47
2,224,0.26
2,225,0.36
2,226,0.35
2,227,0.32
2,228,0.46
2,229,0.28
2,230,0.28
2,231,0.42
2,232,0.34
2,233,0.25
2,234,0.35
2,235,0.36
2,236,0.27
2,237,0.43
2,238,0.43
2,239,0.29
2,240,0.36
2,241,0.34
2,242,0.46
2,243,0.37
2,244,0.30
2,245,0.38
2,246,0.48
2,247,0.32
2,248,0.31
2,249,0.46
2,250,0.42
2,251,0.49
2,252,0.36
2,253,0.37
2,254,0.36
2,255,0.44
2,256,0.30
2,257,0.43
2,258,0.38
2,259,0.47
2,260,0.37
2,261,0.43
2,262,0.41
2,263,0.43
2,264,0.48
2,265,0.41
2,266,0.27
2,267,0.34
2,268,0.34
2,269,0.33
2,270,0.25
2,271,0.43
2,272,0.49
2,273,0.28
2,274,0.32
2,275,0.49
2,276,0.43
2,277,0.28
2,278,0.32
2,279,0.49
2,280,0.36
2,281,0.35
2,282,0.30
2,283,0.26
2,284,0.28
2,285,0.40
2,286,0.32
2,287,0.47
2,288,0.36
2,289,0.31
2,290,0.27
2,291,0.31
2,292,0.40
2,293,0.36
2,294,0.33
2,295,0.35
2,296,0.50
2,297,0.48
2,298,0.50
2,299,0.27
2,300,0.35
2,301,0.45
2,302,0.41
2,303,0.33
2,304,0.27
2,305,0.46
2,306,0.48
2,307,0.30
2,308,0.49
2,309,0.41
2,310,0.41
2,311,0.39
2,312,0.36
2,313,0.41
2,314,0.35
2,315,0.27
2,316,0.46
2,317,0.39
2,318,0.44
2,319,0.40
2,320,0.41
2,321,0.40
2,322,0.45
2,323,0.44
2,324,0.48
2,325,0.48
2,326,0.28
2,327,0.32
2,328,0.28
2,329,0.45
2,330,0.47
2,331,0.44
2,332,0.46
2,333,0.38
2,334,0.49
2,335,0.37
2,336,0.41
2,337,0.27
2,338,0.29
2,339,0.48
2,340,0.27
2,341,0.31
2,342,0.29
2,343,0.47
2,344,0.33
2,345,0.48
2,346,0.44
2,347,0.34
2,348,0.25
2,349,0.39
2,350,0.33
2,351,0.34
2,352,0.27
2,353,0.43
2,354,0.43
2,355,0.46
2,356,0.35
2,357,0.36
2,358,0.44
2,359,0.40
2,360,0.46
2,361,0.48
2,362,0.34
2,363,0.36
2,364,0.40
2,365,0.43
2,366,0.49
2,367,0.37
2,368,0.32
2,369,0.26
2,370,0.29
2,371,0.41
2,372,0.34
2,373,0.30
2,374,0.33
2,375,0.44
2,376,0.50
2,377,0.27
2,378,0.44
2,379,0.31
2,380,0.38
2,381,0.37
2,382,0.33
2,383,0.42
2,384,0.41
2,385,0.42
2,386,0.28
2,387,0.42
2,388,0.40
2,389,0.47
2,390,0.32
2,391,0.48
2,392,0.27
2,393,0.30
2,394,0.35
2,395,0.35
2,396,0.41
2,397,0.33
2,398,0.37
2,399,0.32
2,400,0.30
3,1,0.46
3,2,0.49
3,3,0.40
3,4,0.36
3,5,0.27
3,6,0.39
3,7,0.38
3,8,0.31
3,9,0.48
3,10,0.42
3,11,0.38
3,12,0.48
3,13,0.27
3,14,0.35
3,15,0.38
3,16,0.45
3,17,0.37
3,18,0.25
3,19,0.42
3,20,0.45
3,21,0.41
3,22,0.35
3,23,0.28
3,24,0.29
3,25,0.28
3,26,0.47
3,27,0.45
3,28,0.39
3,29,0.30
3,30,0.27
3,31,0.31
3,32,0.29
3,33,0.33
3,34,0.46
3,35,0.41
3,36,0.33
3,37,0.30
3,38,0.26
3,39,0.28
3,40,0.36
3,41,0.48
3,42,0.40
3,43,0.29
3,44,0.39
3,45,0.47
3,46,0.41
3,47,0.36
3,48,0.35
3,49,0.50
3,50,0.29
3,51,0.38
3,52,0.30
3,53,0.37
3,54,0.26
3,55,0.41
3,56,0.35
3,57,0.44
3,58,0.41
3,59,0.37
3,60,0.50
3,61,0.27
3,62,0.34
3,63,0.26
3,64,0.49
3,65,0.39
3,66,0.32
3,67,0.31
3,68,0.37
3,69,0.27
3,70,0.37
3,71,0.33
3,72,0.46
3,73,0.33
3,74,0.48
3,75,0.37
3,76,0.48
3,77,0.36
3,78,0.49
3,79,0.42
3,80,0.32
3,81,0.48
3,82,0.43
3,83,0.48
3,84,0.29
3,85,0.33
3,86,0.39
3,87,0.32
3,88,0.39
3,89,0.45
3,90,0.35
3,91,0.36
3,92,0.41
3,93,0.48
3,94,0.50
3,95,0.48
3,96,0.26
3,97,0.46
3,98,0.43
3,99,0.48
3,100,0.38
3,101,0.48
3,102,0.35
3,103,0.26
3,104,0.37
3,105,0.33
3,106,0.35
3,107,0.46
3,108,0.26
3,109,0.48
3,110,0.49
3,111,0.31
3,112,0.32
3,113,0.44
3,114,0.48
3,115,0.43
3,116,0.43
3,117,0.29
3,118,0.35
3,119,0.34
3,120,0.39
3,121,0.30
3,122,0.36
3,123,0.37
3,124,0.39
3,125,0.25
3,126,0.33
3,127,0.27
3,128,0.27
3,129,0.26
3,130,0.45
3,131,0.43
3,132,0.33
3,133,0.43
3,134,0.27
3,135,0.31
3,136,0.33
3,137,0.42
3,138,0.40
3,139,0.47
3,140,0.37
3,141,0.38
3,142,0.35
3,143,0.35
3,144,0.25
3,145,0.46
3,146,0.25
3,147,0.42
3,148,0.29
3,149,0.44
3,150,0.48
3,151,0.40
3,152,0.39
3,153,0.34
3,154,0.43
3,155,0.42
3,156,0.28
3,157,0.43
3,158,0.43
3,159,0.43
3,160,0.43
3,161,0.42
3,162,0.36
3,163,0.34
3,164,0.49
3,165,0.43
3,166,0.44
3,167,0.50
3,168,0.33
3,169,0.25
3,170,0.48
3,171,0.38
3,172,0.47
3,173,0.38
3,174,0.30
3,175,0.39
3,176,0.27
3,177,0.35
3,178,0.31
3,179,0.48
3,180,0.43
3,181,0.45
3,182,0.46
3,183,0.29
3,184,0.50
3,185,0.48
3,186,0.32
3,187,0.29
3,188,0.40
3,189,0.30
3,190,0.38
3,191,0.43
3,192,0.34
3,193,0.25
3,194,0.45
3,195,0.38
3,196,0.35
3,197,0.29
3,198,0.26
3,199,0.30
3,200,0.25
3,201,0.44
3,202,0.27
3,203,0.34
3,204,0.28
3,205,0.27
3,206,0.33
3,207,0.35
3,208,0.44
3,209,0.49
3,210,0.32
3,211,0.43
3,212,0.36
3,213,0.27
3,214,0.34
3,215,0.39
3,216,0.46
3,217,0.44
3,218,0.48
3,219,0.48
3,220,0.26
3,221,0.49
3,222,0.40
3,223,0.25
3,224,0.43
3,225,0.48
3,226,0.33
3,227,0.46
3,228,0.41
3,229,0.43
3,230,0.34
3,231,0.36
3,232,0.44
3,233,0.48
3,234,0.30
3,235,0.28
3,236,0.38
3,237,0.28
3,238,0.34
3,239,0.49
3,240,0.31
3,241,0.35
3,242,0.41
3,243,0.27
3,244,0.48
3,245,0.40
3,246,0.40
3,247,0.31
3,248,0.38
3,249,0.42
3,250,0.46
3,251,0.45
3,252,0.47
3,253,0.46
3,254,0.40
3,255,0.29
3,256,0.46
3,257,0.29
3,258,0.28
3,259,0.30
3,260,0.48
3,261,0.27
3,262,0.28
3,263,0.45
3,264,0.47
3,265,0.41
3,266,0.32
3,267,0.35
3,268,0.33
3,269,0.34
3,270,0.32
3,271,0.30
3,272,0.31
3,273,0.39
3,274,0.41
3,275,0.42
3,276,0.42
3,277,0.41
3,278,0.32
3,279,0.34
3,280,0.50
3,281,0.45
3,282,0.31
3,283,0.29
3,284,0.45
3,285,0.29
3,286,0.47
3,287,0.48
3,288,0.45
3,289,0.28
3,290,0.45
3,291,0.38
3,292,0.30
3,293,0.36
3,294,0.32
3,295,0.45
3,296,0.32
3,297,0.49
3,298,0.39
3,299,0.32
3,300,0.27
3,301,0.39
3,302,0.43
3,303,0.31
3,304,0.26
3,305,0.33
3,306,0.34
3,307,0.36
3,308,0.26
3,309,0.48
3,310,0.31
3,311,0.46
3,312,0.33
3,313,0.26
3,314,0.43
3,315,0.36
3,316,0.31
3,317,0.32
3,318,0.37
3,319,0.43
3,320,0.35
3,321,0.40
3,322,0.37
3,323,0.47
3,324,0.26
3,325,0.46
3,326,0.44
3,327,0.39
3,328,0.45
3,329,0.42
3,330,0.32
3,331,0.47
3,332,0.29
3,333,0.36
3,334,0.42
3,335,0.37
3,336,0.45
3,337,0.46
3,338,0.25
3,339,0.27
3,340,0.43
3,341,0.37
3,342,0.44
3,343,0.46
3,344,0.34
3,345,0.49
3,346,0.38
3,347,0.45
3,348,0.48
3,349,0.37
3,350,0.42
3,351,0.49
3,352,0.34
3,353,0.39
3,354,0.29
3,355,0.28
3,356,0.43
3,357,0.29
3,358,0.40
3,359,0.42
3,360,0.29
3,361,0.42
3,362,0.36
3,363,0.49
3,364,0.30
3,365,0.35
3,366,0.50
3,367,0.29
3,368,0.27
3,369,0.25
3,370,0.27
3,371,0.42
3,372,0.44
3,373,0.31
3,374,0.47
3,375,0.44
3,376,0.29
3,377,0.48
3,378,0.46
3,379,0.50
3,380,0.34
3,381,0.39
3,382,0.45
3,383,0.31
3,384,0.42
3,385,0.49
3,386,0.43
3,387,0.31
3,388,0.29
3,389,0.36
3,390,0.41
3,391,0.44
3,392,0.26
3,393,0.32
3,394,0.45
3,395,0.37
3,396,0.49
3,397,0.32
3,398,0.31
3,399,0.31
3,400,0.25
4,1,0.28
4,2,0.37
4,3,0.46
4,4,0.36
4,5,0.48
4,6,0.41
4,7,0.46
4,8,0.45
4,9,0.42
4,10,0.43
4,11,0.37
4,12,0.27
4,13,0.26
4,14,0.36
4,15,0.50
4,16,0.40
4,17,0.46
4,18,0.25
4,19,0.27
4,20,0.42
4,21,0.40
4,22,0.38
4,23,0.34
4,24,0.49
4,25,0.29
4,26,0.44
4,27,0.41
4,28,0.34
4,29,0.49
4,30,0.47
4,31,0.41
4,32,0.32
4,33,0.37
4,34,0.27
4,35,0.42
4,36,0.36
4,37,0.50
4,38,0.37
4,39,0.43
4,40,0.26
4,41,0.42
4,42,0.40
4,43,0.42
4,44,0.37
4,45,0.30
4,46,0.44
4,47,0.43
4,48,0.36
4,49,0.38
4,50,0.28
4,51,0.35
4,52,0.27
4,53,0.34
4,54,0.32
4,55,0.43
4,56,0.35
4,57,0.30
4,58,0.41
4,59,0.38
4,60,0.30
4,61,0.46
4,62,0.44
4,63,0.48
4,64,0.26
4,65,0.27
4,66,0.27
4,67,0.35
4,68,0.36
4,69,0.30
4,70,0.49
4,71,0.29
4,72,0.32
4,73,0.38
4,74,0.42
4,75,0.38
4,76,0.50
4,77,0.43
4,78,0.30
4,79,0.37
4,80,0.25
4,81,0.46
4,82,0.49
4,83,0.27
4,84,0.30
4,85,0.32
4,86,0.43
4,87,0.35
4,88,0.33
4,89,0.46
4,90,0.30
4,91,0.39
4,92,0.33
4,93,0.37
4,94,0.43
4,95,0.47
4,96,0.46
4,97,0.42
4,98,0.35
4,99,0.41
4,100,0.44
4,101,0.36
4,102,0.41
4,103,0.45
4,104,0.35
4,105,0.26
4,106,0.26
4,107,0.50
4,108,0.49
4,109,0.40
4,110,0.31
4,111,0.48
4,112,0.25
4,113,0.41
4,114,0.30
4,115,0.28
4,116,0.26
4,117,0.41
4,118,0.27
4,119,0.36
4,120,0.49
4,121,0.40
4,122,0.37
4,123,0.33
4,124,0.44
4,125,0.26
4,126,0.46
4,127,0.36
4,128,0.32
4,129,0.45
4,130,0.31
4,131,0.46
4,132,0.46
4,133,0.50
4,134,0.43
4,135,0.41
4,136,0.49
4,137,0.41
4,138,0.30
4,139,0.44
4,140,0.27
4,141,0.35
4,142,0.36
4,143,0.29
4,144,0.34
4,145,0.38
4,146,0.26
4,147,0.49
4,148,0.34
4,149,0.49
4,150,0.37
4,151,0.34
4,152,0.49
4,153,0.36
4,154,0.41
4,155,0.47
4,156,0.31
4,157,0.43
4,158,0.29
4,159,0.33
4,160,0.42
4,161,0.46
4,162,0.39
4,163,0.26
4,164,0.40
4,165,0.31
4,166,0.36
4,167,0.46
4,168,0.28
4,169,0.50
4,170,0.35
4,171,0.39
4,172,0.30
4,173,0.41
4,174,0.34
4,175,0.47
4,176,0.41
4,177,0.26
4,178,0.45
4,179,0.37
4,180,0.32
4,181,0.46
4,182,0.42
4,183,0.35
4,184,0.30
4,185,0.43
4,186,0.48
4,187,0.25
4,188,0.39
4,189,0.35
4,190,0.49
4,191,0.34
4,192,0.40
4,193,0.33
4,194,0.30
4,195,0.26
4,196,0.46
4,197,0.37
4,198,0.40
4,199,0.33
4,200,0.47
4,201,0.36
4,202,0.38
4,203,0.33
4,204,0.27
4,205,0.29
4,206,0.45
4,207,0.42
4,208,0.31
4,209,0.26
4,210,0.35
4,211,0.44
4,212,0.30
4,213,0.43
4,214,0.37
4,215,0.35
4,216,0.47
4,217,0.27
4,218,0.46
4,219,0.32
4,220,0.41
4,221,0.30
4,222,0.44
4,223,0.46
4,224,0.29
4,225,0.33
4,226,0.28
4,227,0.37
4,228,0.29
4,229,0.33
4,230,0.29
4,231,0.40
4,232,0.26
4,233,0.29
4,234,0.31
4,235,0.31
4,236,0.31
4,237,0.46
4,238,0.42
4,239,0.47
4,240,0.39
4,241,0.49
4,242,0.44
4,243,0.28
4,244,0.42
4,245,0.28
4,246,0.27
4,247,0.31
4,248,0.36
4,249,0.44
4,250,0.29
4,251,0.34
4,252,0.42
4,253,0.36
4,254,0.49
4,255,0.38
4,256,0.49
4,257,0.45
4,258,0.40
4,259,0.40
4,260,0.48
4,261,0.36
4,262,0.28
4,263,0.36
4,264,0.37
4,265,0.32
4,266,0.44
4,267,0.49
4,268,0.48
4,269,0.48
4,270,0.41
4,271,0.47
4,272,0.48
4,273,0.30
4,274,0.27
4,275,0.39
4,276,0.40
4,277,0.42
4,278,0.47
4,279,0.48
4,280,0.41
4,281,0.37
4,282,0.37
4,283,0.40
4,284,0.33
4,285,0.43
4,286,0.40
4,287,0.36
4,288,0.25
4,289,0.38
4,290,0.44
4,291,0.46
4,292,0.34
4,293,0.30
4,294,0.46
4,295,0.49
4,296,0.41
4,297,0.34
4,298,0.33
4,299,0.32
4,300,0.49
4,301,0.40
4,302,0.30
4,303,0.42
4,304,0.47
4,305,0.42
4,306,0.27
4,307,0.39
4,308,0.41
4,309,0.40
4,310,0.41
4,311,0.26
4,312,0.28
4,313,0.32
4,314,0.46
4,315,0.45
4,316,0.34
4,317,0.44
4,318,0.27
4,319,0.36
4,320,0.33
4,321,0.32
4,322,0.34
4,323,0.34
4,324,0.35
4,325,0.41
4,326,0.48
4,327,0.43
4,328,0.39
4,329,0.31
4,330,0.28
4,331,0.45
4,332,0.45
4,333,0.29
4,334,0.45
4,335,0.42
4,336,0.30
4,337,0.49
4,338,0.35
4,339,0.38
4,340,0.45
4,341,0.26
4,342,0.43
4,343,0.39
4,344,0.30
4,345,0.45
4,346,0.27
4,347,0.49
4,348,0.33
4,349,0.49
4,350,0.41
4,351,0.28
4,352,0.46
4,353,0.29
4,354,0.38
4,355,0.39
4,356,0.42
4,357,0.27
4,358,0.35
4,359,0.25
4,360,0.38
4,361,0.37
4,362,0.33
4,363,0.27
4,364,0.38
4,365,0.26
4,366,0.32
4,367,0.37
4,368,0.25
4,369,0.42
4,370,0.26
4,371,0.48
4,372,0.41
4,373,0.36
4,374,0.26
4,375,0.29
4,376,0.42
4,377,0.28
4,378,0.35
4,379,0.44
4,380,0.29
4,381,0.39
4,382,0.45
4,383,0.47
4,384,0.35
4,385,0.39
4,386,0.31
4,387,0.25
4,388,0.45
4,389,0.49
4,390,0.49
4,391,0.39
4,392,0.27
4,393,0.47
4,394,0.50
4,395,0.33
4,396,0.32
4,397,0.30
4,398,0.41
4,399,0.25
4,400,0.33
5,1,0.49
5,2,0.31
5,3,0.49
5,4,0.41
5,5,0.45
5,6,0.42
5,7,0.38
5,8,0.50
5,9,0.46
5,10,0.50
5,11,0.27
5,12,0.40
5,13,0.30
5,14,0.49
5,15,0.45
5,16,0.28
5,17,0.49
5,18,0.47
5,19,0.33
5,20,0.35
5,21,0.34
5,22,0.40
5,23,0.36
5,24,0.27
5,25,0.39
5,26,0.40
5,27,0.45
5,28,0.27
5,29,0.36
5,30,0.42
5,31,0.29
5,32,0.49
5,33,0.26
5,34,0.38
5,35,0.39
5,36,0.45
5,37,0.47
5,38,0.41
5,39,0.36
5,40,0.28
5,41,0.46
5,42,0.49
5,43,0.28
5,44,0.46
5,45,0.42
5,46,0.41
5,47,0.42
5,48,0.28
5,49,0.27
5,50,0.40
5,51,0.32
5,52,0.44
5,53,0.29
5,54,0.46
5,55,0.25
5,56,0.31
5,57,0.33
5,58,0.35
5,59,0.28
5,60,0.26
5,61,0.38
5,62,0.43
5,63,0.38
5,64,0.43
5,65,0.47
5,66,0.48
5,67,0.32
5,68,0.44
5,69,0.40
5,70,0.49
5,71,0.44
5,72,0.47
5,73,0.42
5,74,0.31
5,75,0.38
5,76,0.29
5,77,0.26
5,78,0.48
5,79,0.26
5,80,0.30
5,81,0.48
5,82,0.27
5,83,0.26
5,84,0.50
5,85,0.33
5,86,0.35
5,87,0.47
5,88,0.29
5,89,0.40
5,90,0.46
5,91,0.27
5,92,0.40
5,93,0.30
5,94,0.50
5,95,0.27
5,96,0.27
5,97,0.25
5,98,0.48
5,99,0.47
5,100,0.30
5,101,0.44
5,102,0.48
5,103,0.41
5,104,0.33
5,105,0.27
5,106,0.33
5,107,0.38
5,108,0.43
5,109,0.46
5,110,0.35
5,111,0.43
5,112,0.26
5,113,0.49
5,114,0.35
5,115,0.25
5,116,0.32
5,117,0.40
5,118,0.45
5,119,0.31
5,120,0.36
5,121,0.43
5,122,0.37
5,123,0.32
5,124,0.29
5,125,0.39
5,126,0.44
5,127,0.25
5,128,0.42
5,129,0.42
5,130,0.38
5,131,0.27
5,132,0.45
5,133,0.31
5,134,0.46
5,135,0.45
5,136,0.43
5,137,0.38
5,138,0.27
5,139,0.42
5,140,0.34
5,141,0.40
5,142,0.27
5,143,0.29
5,144,0.45
5,145,0.36
5,146,0.26
5,147,0.44
5,148,0.37
5,149,0.45
5,150,0.32
